iri	label	type	parentlabel	category	definition	min	max	average	median	upper_quartile	lower_quartile	number_distinct_values	distinct_values	variable	replaces
EUPATH_0009256_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Lelliottia	Lelliottia	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000843	0.0068	0.00381425	0.0034745	0.006666	0.001295	8	["0.000843","0.001252","0.001338","0.001436","0.005513","0.006632","0.006700","0.006800"]		
EUPATH_0009256_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Raoultella	Raoultella	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.001278	0.011774	0.00741385714286	0.009247	0.0104215	0.0043775	7	["0.001278","0.004093","0.004662","0.009247","0.009509","0.011334","0.011774"]		
EUPATH_0009256_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Yokenella	Yokenella	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000495	0.000495	0.000495	0.000495			1	["0.000495"]		
EUPATH_0009256_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Morganellaceae_Proteus	Proteus	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000446	0.076531	0.0231555	0.0078225	0.0422345	0.0040765	4	["0.000446","0.007707","0.007938","0.076531"]		
EUPATH_0009256_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Yersiniaceae_Yersinia	Yersinia	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000314	0.127273	0.00720223684211	0.002479	0.006674	0.0012415	76			
EUPATH_0009256_Bacteria_Proteobacteria_Gammaproteobacteria_R7C24_	unclassified R7C24	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.001632	0.004543	0.00331566666667	0.003772	0.0041575	0.002702	3	["0.001632","0.003772","0.004543"]		
EUPATH_0009256_Bacteria_Verrucomicrobiota_Verrucomicrobiae_Opitutales_Puniceicoccaceae_	unclassified Puniceicoccaceae	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.00081	0.007997	0.00430142857143	0.004917	0.0059735	0.0022195	7	["0.000810","0.002045","0.002394","0.004917","0.005757","0.006190","0.007997"]		
EUPATH_0009256_Bacteria_Verrucomicrobiota_Verrucomicrobiae_Pedosphaerales_Pedosphaeraceae_ADurb_Bin063_1	ADurb.Bin063-1	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000639	0.000639	0.000639	0.000639			1	["0.000639"]		
EUPATH_0009256_Bacteria_Verrucomicrobiota_Verrucomicrobiae_Pedosphaerales_Pedosphaeraceae_SH3_11	SH3-11	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	3.2e-05	0.001651	0.0008415	0.0008415	0.001651	3.2e-05	2	["0.000032","0.001651"]		
EUPATH_0009256_Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia	Akkermansia	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000168	0.144864	0.01047546590909	0.0028295	0.0083535	0.0010035	87			
EUPATH_0009256_Bacteria_afa8c6e7e1bd847e	Family XIII AD3011 group	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000131	0.026994	0.00195432911392	0.001034	0.0016905	0.000658	78			
EUPATH_0009256_Bacteria_c5b3dffaf44898ec	Propionimicrobium	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000206	0.007049	0.00172422222222	0.001092	0.001281	0.00062	9	["0.000206","0.000359","0.000620","0.000632","0.001092","0.001190","0.001281","0.003089","0.007049"]		
EUPATH_0009256_Bacteria_e00f92fea562ad01	Asaccharospora	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000911	0.000911	0.000911	0.000911			1	["0.000911"]		
EUPATH_0009256_Bacteria_e400364e693beb83	Leptolyngbya ANT.L52.2	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000549	0.000549	0.000549	0.000549			1	["0.000549"]		
EUPATH_0009256_Bacteria_f4ebd6f88fecfc8c	Wohlfahrtiimonas	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.001013	0.001013	0.001013	0.001013			1	["0.001013"]		
EUPATH_0009256_Eukaryota_SAR_Stramenopiles_Placididea_Placidia_	unclassified Placidia	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000366	0.085521	0.0083625	0.0026815	0.006172	0.001129	22			
EUPATH_0009256_Bacteria_379330f7fc0a5e3e	[Anaerorhabdus] furcosa group	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000534	0.001637	0.001023	0.000898	0.0012675	0.000716	3	["0.000534","0.000898","0.001637"]		
EUPATH_0009256_Bacteria_5d98be0382ee2a80	Erysipelotrichaceae UCG-003	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	8.1e-05	0.035507	0.00334628251121	0.00202	0.0034575	0.0010865	219			
EUPATH_0009256_Bacteria_6ea03084d2adee91	Methylobacterium-Methylorubrum	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000126	0.048574	0.00542208376963	0.002233	0.006264	0.0008315	186			
EUPATH_0009256_Bacteria_6f8aa85b5453d8ef	Criibacterium	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000247	0.00508	0.00227066666667	0.001485	0.0032825	0.000866	3	["0.000247","0.001485","0.005080"]		
EUPATH_0009256_Bacteria_839bb5b160d40cf4	Anaerobiospirillum	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000833	0.000833	0.000833	0.000833			1	["0.000833"]		
EUPATH_0009256_Bacteria_876c6e109b749448	Filifactor	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000103	0.02436	0.00372533163265	0.0018025	0.004792	0.000771	192			
EUPATH_0009256_Bacteria_92fa2121912df86b	Burkholderia-Caballeronia-Paraburkholderia	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000113	0.410135	0.0133817265625	0.0023085	0.0071595	0.001059	127			
EUPATH_0009256_Bacteria_9c891c81d7167c7e	Peptoclostridium	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	8.1e-05	0.002653	0.0015118	0.001731	0.001959	0.001135	5	["0.000081","0.001135","0.001731","0.001959","0.002653"]		
EUPATH_0009256_Bacteria_Abditibacteriota_Abditibacteria_Abditibacteriales_Abditibacteriaceae_Abditibacterium	Abditibacterium	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000688	0.000845	0.00075866666667	0.000743	0.000794	0.0007155	3	["0.000688","0.000743","0.000845"]		
EUPATH_0009256_Bacteria_Acidobacteriota_Acidobacteriae_Acidobacteriales_Acidobacteriaceae_Subgroup_1_	unclassified Acidobacteriaceae (Subgroup 1)	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.001832	0.001832	0.001832	0.001832			1	["0.001832"]		
EUPATH_0009256_Bacteria_Acidobacteriota_Blastocatellia_Pyrinomonadales_Pyrinomonadaceae_RB41	RB41	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000573	0.000573	0.000573	0.000573			1	["0.000573"]		
EUPATH_0009256_Bacteria_Acidobacteriota_Vicinamibacteria_Vicinamibacterales_Vicinamibacteraceae_	unclassified Vicinamibacteraceae	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000326	0.01088	0.00213211111111	0.000839	0.00129	0.000455	9	["0.000326","0.000376","0.000455","0.000612","0.000839","0.001013","0.001290","0.003398","0.010880"]		
EUPATH_0009256_Bacteria_Acidobacteriota_Vicinamibacteria_Vicinamibacterales_Vicinamibacteraceae_Vicinamibacter	Vicinamibacter	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000129	0.000129	0.000129	0.000129			1	["0.000129"]		
EUPATH_0009256_Bacteria_Actinobacteriota_Acidimicrobiia_Microtrichales_Microtrichaceae_IMCC26207	IMCC26207	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000506	0.000506	0.000506	0.000506			1	["0.000506"]		
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Actinomycetales_Actinomycetaceae_Arcanobacterium	Arcanobacterium	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000441	0.003581	0.00129914285714	0.000604	0.001659	0.000575	7	["0.000441","0.000551","0.000599","0.000604","0.001057","0.002261","0.003581"]		
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Actinomycetales_Actinomycetaceae_F0332	F0332	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000103	0.20117	0.00876239575290	0.0037995	0.009844	0.001229	510			
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Actinomycetales_Actinomycetaceae_Mobiluncus	Mobiluncus	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	4.6e-05	0.076056	0.00356085	0.001277	0.002959	0.000637	157			
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Corynebacteriales_Corynebacteriaceae_	unclassified Corynebacteriaceae	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	2.5e-05	0.013836	0.00156294791667	0.000883	0.001759	0.0005205	95			
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Frankiales_Cryptosporangiaceae_Cryptosporangium	Cryptosporangium	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000525	0.000525	0.000525	0.000525			1	["0.000525"]		
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Frankiales_Geodermatophilaceae_Geodermatophilus	Geodermatophilus	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.00059	0.015295	0.00412455555556	0.001317	0.00469	0.000631	9	["0.000590","0.000591","0.000631","0.001053","0.001317","0.004090","0.004690","0.008864","0.015295"]		
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Kineosporiales_Kineosporiaceae_Angustibacter	Angustibacter	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000491	0.000491	0.000491	0.000491			1	["0.000491"]		
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Kineosporiales_Kineosporiaceae_Quadrisphaera	Quadrisphaera	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000855	0.003405	0.001698875	0.0010305	0.002758	0.000877	8	["0.000855","0.000856","0.000898","0.000911","0.001150","0.002681","0.002835","0.003405"]		
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_	unclassified Micrococcales	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	6.9e-05	0.012225	0.00083075268817	0.000448	0.000901	0.000284	90			
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Beutenbergiaceae_Beutenbergia	Beutenbergia	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.011551	0.011551	0.011551	0.011551			1	["0.011551"]		
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Bogoriellaceae_Bogoriella	Bogoriella	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000573	0.000573	0.000573	0.000573			1	["0.000573"]		
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Demequinaceae_Lysinimicrobium	Lysinimicrobium	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000211	0.000211	0.000211	0.000211			1	["0.000211"]		
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Dermacoccaceae_	unclassified Dermacoccaceae	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.001791	0.019863	0.00963333333333	0.007246	0.0135545	0.0045185	3	["0.001791","0.007246","0.019863"]		
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Dermatophilaceae_	unclassified Dermatophilaceae	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000338	0.000338	0.000338	0.000338			1	["0.000338"]		
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Intrasporangiaceae_Intrasporangium	Intrasporangium	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.001254	0.003493	0.0023735	0.0023735	0.003493	0.001254	2	["0.001254","0.003493"]		
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Microbacteriaceae_Agrococcus	Agrococcus	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000495	0.005282	0.00190271428571	0.000588	0.002919	0.000558	7	["0.000495","0.000529","0.000587","0.000588","0.002412","0.003426","0.005282"]		
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Microbacteriaceae_Curtobacterium	Curtobacterium	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000122	0.020408	0.0038635	0.002004	0.004544	0.001104	28			
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Micrococcaceae_Pseudoglutamicibacter	Pseudoglutamicibacter	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000715	0.0016	0.00101425	0.000871	0.0012965	0.000732	4	["0.000715","0.000749","0.000993","0.001600"]		
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Promicromonosporaceae_Isoptericola	Isoptericola	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000573	0.000573	0.000573	0.000573			1	["0.000573"]		
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Promicromonosporaceae_Promicromonospora	Promicromonospora	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.014072	0.014072	0.014072	0.014072			1	["0.014072"]		
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Micromonosporales_Micromonosporaceae_Actinocatenispora	Actinocatenispora	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.006184	0.006184	0.006184	0.006184			1	["0.006184"]		
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Propionibacteriales_Nocardioidaceae_Aeromicrobium	Aeromicrobium	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000121	0.016216	0.0042247	0.002477	0.006213	0.000436	10	["0.000121","0.000311","0.000436","0.001620","0.001902","0.003052","0.004146","0.006213","0.008230","0.016216"]		
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Pseudonocardiales_Pseudonocardiaceae_Saccharomonospora	Saccharomonospora	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.002324	0.002324	0.002324	0.002324			1	["0.002324"]		
EUPATH_0009256_Bacteria_Actinobacteriota_Thermoleophilia_Gaiellales_	unclassified Gaiellales	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000196	0.01004	0.00233096551724	0.000811	0.003799	0.000545	29			
EUPATH_0009256_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Odoribacter	Odoribacter	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000213	0.080537	0.00746544905660	0.004985	0.009724	0.002146	264			
EUPATH_0009256_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes	Alistipes	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	9.8e-05	0.823045	0.03818465479876	0.016621	0.053925	0.002589	639			
EUPATH_0009256_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_p_251_o5_	unclassified p-251-o5	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.004908	0.004908	0.004908	0.004908			1	["0.004908"]		
EUPATH_0009256_Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_Puia	Puia	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000285	0.005862	0.0026435	0.0022135	0.0041825	0.0011045	4	["0.000285","0.001924","0.002503","0.005862"]		
EUPATH_0009256_Bacteria_Bacteroidota_Bacteroidia_Cytophagales_Hymenobacteraceae_Adhaeribacter	Adhaeribacter	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000306	0.0062	0.0017412	0.000506	0.001215	0.000479	5	["0.000306","0.000479","0.000506","0.001215","0.006200"]		
EUPATH_0009256_Bacteria_Bacteroidota_Bacteroidia_Cytophagales_Microscillaceae_Flexibacter	Flexibacter	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.00495	0.00495	0.00495	0.00495			1	["0.004950"]		
EUPATH_0009256_Bacteria_Bacteroidota_Bacteroidia_Cytophagales_Spirosomaceae_Dyadobacter	Dyadobacter	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	2e-04	0.005083	0.00134583333333	0.0007775	0.001399	0.000427	11			
EUPATH_0009256_Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Neptunitalea	Neptunitalea	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	5.6e-05	5.6e-05	5.6e-05	5.6e-05			1	["0.000056"]		
EUPATH_0009256_Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Weeksellaceae_	unclassified Weeksellaceae	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	5.6e-05	0.001006	0.00038977777778	0.000273	0.000512	0.000163	9	["0.000056","0.000156","0.000163","0.000202","0.000273","0.000446","0.000512","0.000694","0.001006"]		
EUPATH_0009256_Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Weeksellaceae_Moheibacter	Moheibacter	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000273	0.020619	0.006507	0.002568	0.0121365	0.0008775	4	["0.000273","0.001482","0.003654","0.020619"]		
EUPATH_0009256_Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Weeksellaceae_Soonwooa	Soonwooa	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000107	0.000107	0.000107	0.000107			1	["0.000107"]		
EUPATH_0009256_Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_Lentimicrobiaceae_Lentimicrobium	Lentimicrobium	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	4.8e-05	0.117241	0.00788918103448	0.002235	0.006722	0.000902	334			
EUPATH_0009256_Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_Sphingobacteriaceae_	unclassified Sphingobacteriaceae	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000133	0.01004	0.00328544444444	0.003363	0.004835	0.000492	9	["0.000133","0.000405","0.000492","0.001391","0.003363","0.003738","0.004835","0.005172","0.010040"]		
EUPATH_0009256_Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_Sphingobacteriaceae_Sphingobacterium	Sphingobacterium	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000105	0.027624	0.00330054545455	0.001328	0.003173	0.000647	33			
EUPATH_0009256_Bacteria_Bdellovibrionota_Oligoflexia_0319_6G20_	unclassified 0319-6G20	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	5.6e-05	0.047297	0.00685319512195	0.001667	0.007692	0.000742	41			
EUPATH_0009256_Bacteria_Chloroflexi_Chloroflexia_Chloroflexales_Roseiflexaceae_	unclassified Roseiflexaceae	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.001345	0.016053	0.0064825	0.004266	0.0115445	0.0014205	4	["0.001345","0.001496","0.007036","0.016053"]		
EUPATH_0009256_Bacteria_Chloroflexi_Chloroflexia_Kallotenuales_AKIW781_	unclassified AKIW781	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000287	0.002693	0.00091275	0.0003355	0.0015185	0.000307	4	["0.000287","0.000327","0.000344","0.002693"]		
EUPATH_0009256_Bacteria_Cyanobacteria_Cyanobacteriia_Oxyphotobacteria_Incertae_Sedis_Unknown_Family_	unclassified Unknown Family	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000769	0.000769	0.000769	0.000769			1	["0.000769"]		
EUPATH_0009256_Bacteria_Cyanobacteria_Vampirivibrionia_Vampirovibrionales_Vampirovibrionaceae_	unclassified Vampirovibrionaceae	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.001977	0.001977	0.001977	0.001977			1	["0.001977"]		
EUPATH_0009256_Bacteria_Desulfobacterota_Desulfovibrionia_Desulfovibrionales_Desulfovibrionaceae_	unclassified Desulfovibrionaceae	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000111	0.000353	0.000232	0.000232	0.000353	0.000111	2	["0.000111","0.000353"]		
EUPATH_0009256_Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Terribacillus	Terribacillus	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000675	0.000675	0.000675	0.000675			1	["0.000675"]		
EUPATH_0009256_Bacteria_Firmicutes_Bacilli_Bacillales_Planococcaceae_Bhargavaea	Bhargavaea	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.002495	0.002495	0.002495	0.002495			1	["0.002495"]		
EUPATH_0009256_Bacteria_Firmicutes_Bacilli_Bacillales_Planococcaceae_Chungangia	Chungangia	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000348	0.014516	0.00413028571429	0.001512	0.0052195	0.0010485	7	["0.000348","0.000923","0.001174","0.001512","0.001692","0.008747","0.014516"]		
EUPATH_0009256_Bacteria_Firmicutes_Bacilli_Brevibacillales_Brevibacillaceae_Brevibacillus	Brevibacillus	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000413	0.000838	0.0006255	0.0006255	0.000838	0.000413	2	["0.000413","0.000838"]		
EUPATH_0009256_Bacteria_Firmicutes_Bacilli_Erysipelotrichales_Erysipelotrichaceae_	unclassified Erysipelotrichaceae	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000193	0.000991	0.0004895	0.000387	0.000719	0.00026	4	["0.000193","0.000327","0.000447","0.000991"]		
EUPATH_0009256_Bacteria_Firmicutes_Bacilli_Erysipelotrichales_Erysipelotrichaceae_Allobaculum	Allobaculum	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000204	0.000204	0.000204	0.000204			1	["0.000204"]		
EUPATH_0009256_Bacteria_Firmicutes_Bacilli_Lactobacillales_	unclassified Lactobacillales	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	6.9e-05	0.006953	0.00091082524272	0.0005535	0.001025	0.000335	193			
EUPATH_0009256_Bacteria_Firmicutes_Bacilli_Lactobacillales_Aerococcaceae_	unclassified Aerococcaceae	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000101	0.018519	0.00244088235294	0.000898	0.001951	0.000461	17			
EUPATH_0009256_Bacteria_Firmicutes_Bacilli_Lactobacillales_Aerococcaceae_Globicatella	Globicatella	number	Genus	16S rRNA (V3-V5) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	8.4e-05	0.105263	0.00760177272727	0.0009615	0.003932	0.000818	22			
