iri	label	type	parentlabel	category	definition	min	max	average	median	upper_quartile	lower_quartile	number_distinct_values	distinct_values	variable	replaces
EUPATH_0009255_Bacteria_Abditibacteriota_Abditibacteria_Abditibacteriales_Abditibacteriaceae	Abditibacteriaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.003916	0.003916	0.003916	0.003916			1	["0.003916"]		
EUPATH_0009255_Bacteria_Actinobacteriota_Actinobacteria_Actinomycetales_Actinomycetaceae	Actinomycetaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	4.9e-05	0.039679	0.00827664285714	0.0043005	0.007289	0.001394	14			
EUPATH_0009255_Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Sanguibacteraceae	Sanguibacteraceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.020966	0.020966	0.020966	0.020966			1	["0.020966"]		
EUPATH_0009255_Bacteria_Actinobacteriota_Actinobacteria_Pseudonocardiales_Pseudonocardiaceae	Pseudonocardiaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000631	0.113667	0.026276	0.009922	0.020737	0.002777	6	["0.000631","0.002777","0.006341","0.013503","0.020737","0.113667"]		
EUPATH_0009255_Bacteria_Actinobacteriota_Thermoleophilia_Gaiellales_Gaiellaceae	Gaiellaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.002207	0.002207	0.002207	0.002207			1	["0.002207"]		
EUPATH_0009255_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Porphyromonadaceae	Porphyromonadaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	9.4e-05	0.064954	0.01413909090909	0.003588	0.0161635	0.002891	11			
EUPATH_0009255_Bacteria_Bacteroidota_Bacteroidia_Cytophagales_Spirosomaceae	Spirosomaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.001132	0.044214	0.0107348	0.002597	0.003521	0.00221	5	["0.001132","0.002210","0.002597","0.003521","0.044214"]		
EUPATH_0009255_Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Crocinitomicaceae	Crocinitomicaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.021511	0.021511	0.021511	0.021511			1	["0.021511"]		
EUPATH_0009255_Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_	unclassified Sphingobacteriales	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.005997	0.005997	0.005997	0.005997			1	["0.005997"]		
EUPATH_0009255_Bacteria_Cyanobacteria_Cyanobacteriia_Leptolyngbyales_Leptolyngbyaceae	Leptolyngbyaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.029752	0.036218	0.032985	0.032985	0.036218	0.029752	2	["0.029752","0.036218"]		
EUPATH_0009255_Bacteria_Firmicutes_Bacilli_	unclassified Bacilli	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.01617	0.01617	0.01617	0.01617			1	["0.016170"]		
EUPATH_0009255_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae	Lactobacillaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	3.2e-05	0.024622	0.002315325	0.0011645	0.002422	0.000398	39			
EUPATH_0009255_Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae	Fusobacteriaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.001785	0.031519	0.016652	0.016652	0.031519	0.001785	2	["0.001785","0.031519"]		
EUPATH_0009255_Bacteria_Patescibacteria_Saccharimonadia_Saccharimonadales_Saccharimonadaceae	Saccharimonadaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.025189	0.025189	0.025189	0.025189			1	["0.025189"]		
EUPATH_0009255_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiales_Incertae_Sedis	Rhizobiales Incertae Sedis	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000841	0.003753	0.00207366666667	0.001627	0.00269	0.001234	3	["0.000841","0.001627","0.003753"]		
EUPATH_0009255_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae	Rhodobacteraceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000498	0.051627	0.01632861111111	0.0108695	0.028815	0.001389	18			
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae	Alteromonadaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	2.4e-05	0.003179	0.00142525	0.001249	0.002368	0.0004825	4	["0.000024","0.000941","0.001557","0.003179"]		
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Alcaligenaceae	Alcaligenaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000157	0.025384	0.00825025	0.00373	0.0160945	0.000406	4	["0.000157","0.000655","0.006805","0.025384"]		
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Neisseriaceae	Neisseriaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000633	0.076854	0.01969914814815	0.012526	0.0288265	0.003469	27			
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Salinisphaerales_Solimonadaceae	Solimonadaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000248	0.001026	0.000637	0.000637	0.001026	0.000248	2	["0.000248","0.001026"]		
EUPATH_0009255_Eukaryota_Discoba_Discicristata_Euglenozoa_Euglenida	Euglenida	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	1.5e-05	0.011247	0.0033448	0.001856	0.005998	0.000113	9	["0.000015","0.000113","0.000302","0.000563","0.003149","0.003770","0.005998","0.008276","0.011247"]		
EUPATH_0009255_Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae	Bifidobacteriaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000953	0.000953	0.000953	0.000953			1	["0.000953"]		
EUPATH_0009255_Bacteria_Actinobacteriota_Actinobacteria_Frankiales_Geodermatophilaceae	Geodermatophilaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000953	0.087076	0.0315911	0.021085	0.055443	0.010234	10	["0.000953","0.002054","0.010234","0.016611","0.016796","0.025374","0.044920","0.055443","0.056450","0.087076"]		
EUPATH_0009255_Bacteria_Actinobacteriota_Actinobacteria_Kineosporiales_Kineosporiaceae	Kineosporiaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000183	0.000429	0.000306	0.000306	0.000429	0.000183	2	["0.000183","0.000429"]		
EUPATH_0009255_Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Brevibacteriaceae	Brevibacteriaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	2.1e-05	0.029	0.0101976	0.003829	0.0186455	0.002328	15			
EUPATH_0009255_Bacteria_Actinobacteriota_Rubrobacteria_Rubrobacterales_Rubrobacteriaceae	Rubrobacteriaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	2.8e-05	0.006279	0.0025714	0.002319	0.003591	0.00064	5	["0.000028","0.000640","0.002319","0.003591","0.006279"]		
EUPATH_0009255_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Dysgonomonadaceae	Dysgonomonadaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.005542	0.005542	0.005542	0.005542			1	["0.005542"]		
EUPATH_0009255_Bacteria_Chloroflexi_KD4_96_	unclassified KD4-96	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.002377	0.002377	0.002377	0.002377			1	["0.002377"]		
EUPATH_0009255_Bacteria_Cyanobacteria_Cyanobacteriia_Cyanobacteriales_Coleofasciculaceae	Coleofasciculaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.004966	0.004966	0.004966	0.004966			1	["0.004966"]		
EUPATH_0009255_Bacteria_Firmicutes_Bacilli_Paenibacillales_Paenibacillaceae	Paenibacillaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000156	0.970365	0.19389130909091	0.020277	0.2415575	0.0023655	55			
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae	Clostridiaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.005967	0.02611	0.0123192	0.007319	0.014932	0.007268	5	["0.005967","0.007268","0.007319","0.014932","0.026110"]		
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Peptostreptococcales_Tissierellales_Peptostreptococcaceae	Peptostreptococcaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000964	0.099627	0.035921	0.0215465	0.067486	0.004356	4	["0.000964","0.007748","0.035345","0.099627"]		
EUPATH_0009255_Bacteria_Proteobacteria_Alphaproteobacteria_	unclassified Alphaproteobacteria	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000104	0.109045	0.02869340625	0.0222395	0.0405865	0.0093255	63			
EUPATH_0009255_Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_Mitochondria	Mitochondria	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000435	0.618287	0.20688289285714	0.165462	0.344253	0.0345715	84			
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_	unclassified Enterobacterales	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	3.2e-05	0.013199	0.002882	0.000823	0.00378	0.000435	9	["0.000032","0.000179","0.000435","0.000522","0.000823","0.002912","0.003780","0.004056","0.013199"]		
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae	Enterobacteriaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000466	0.603652	0.0328385375	0.0080665	0.0273855	0.0032405	80			
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Pectobacteriaceae	Pectobacteriaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	4.7e-05	4.7e-05	4.7e-05	4.7e-05			1	["0.000047"]		
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae	Pseudomonadaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000171	0.162603	0.03533106410256	0.022039	0.058487	0.00305	78			
EUPATH_0009255_Bacteria_WPS_2_	unclassified WPS-2	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.047034	0.047034	0.047034	0.047034			1	["0.047034"]		
EUPATH_0009255_Bacteria_Actinobacteriota_Acidimicrobiia_	unclassified Acidimicrobiia	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.004232	0.004232	0.004232	0.004232			1	["0.004232"]		
EUPATH_0009255_Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_	unclassified Micrococcales	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000161	0.004323	0.002242	0.002242	0.004323	0.000161	2	["0.000161","0.004323"]		
EUPATH_0009255_Bacteria_Bacteroidota_Bacteroidia_	unclassified Bacteroidia	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000605	0.019492	0.010243	0.0104375	0.0185225	0.0019635	4	["0.000605","0.003322","0.017553","0.019492"]		
EUPATH_0009255_Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_Sphingobacteriaceae	Sphingobacteriaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000116	0.051651	0.01454366666667	0.00628	0.021391	0.004828	9	["0.000116","0.001278","0.004828","0.004986","0.006280","0.009083","0.021391","0.031280","0.051651"]		
EUPATH_0009255_Bacteria_Chloroflexi_Chloroflexia_Thermomicrobiales_JG30_KF_CM45	JG30-KF-CM45	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.003682	0.018089	0.010401	0.0099165	0.016769	0.004033	4	["0.003682","0.004384","0.015449","0.018089"]		
EUPATH_0009255_Bacteria_Desulfobacterota_Desulfovibrionia_Desulfovibrionales_Desulfovibrionaceae	Desulfovibrionaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.003203	0.003203	0.003203	0.003203			1	["0.003203"]		
EUPATH_0009255_Bacteria_Firmicutes_Bacilli_Erysipelotrichales_Erysipelatoclostridiaceae	Erysipelatoclostridiaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.008417	0.008417	0.008417	0.008417			1	["0.008417"]		
EUPATH_0009255_Bacteria_Firmicutes_Bacilli_Erysipelotrichales_Erysipelotrichaceae	Erysipelotrichaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.005181	0.005181	0.005181	0.005181			1	["0.005181"]		
EUPATH_0009255_Bacteria_Firmicutes_Bacilli_Lactobacillales_P5D1_392	P5D1-392	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	3e-05	0.067275	0.01827733333333	0.005522	0.0343905	0.0025935	15			
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae	Christensenellaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.001491	0.001491	0.001491	0.001491			1	["0.001491"]		
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae	Lachnospiraceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000501	0.019434	0.00854033333333	0.006738	0.014215	0.003616	6	["0.000501","0.003616","0.005009","0.008467","0.014215","0.019434"]		
EUPATH_0009255_Bacteria_Firmicutes_Negativicutes_Veillonellales_Selenomonadales_Sporomusaceae	Sporomusaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.011719	0.01277	0.0122445	0.0122445	0.01277	0.011719	2	["0.011719","0.012770"]		
EUPATH_0009255_Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Leptotrichiaceae	Leptotrichiaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	4.7e-05	0.074205	0.0179398	0.010069	0.023571	0.00587	10	["0.000047","0.002411","0.005870","0.006938","0.008378","0.011760","0.021489","0.023571","0.024729","0.074205"]		
EUPATH_0009255_Bacteria_Proteobacteria_	unclassified Proteobacteria	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000236	0.296934	0.06541548051948	0.048983	0.099488	0.016041	77			
EUPATH_0009255_Bacteria_Proteobacteria_Alphaproteobacteria_Azospirillales_Azospirillaceae	Azospirillaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.004231	0.010755	0.007493	0.007493	0.010755	0.004231	2	["0.004231","0.010755"]		
EUPATH_0009255_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae	Hyphomicrobiaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.005419	0.019334	0.0123765	0.0123765	0.019334	0.005419	2	["0.005419","0.019334"]		
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Diplorickettsiales_Diplorickettsiaceae	Diplorickettsiaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000835	0.020171	0.010503	0.010503	0.020171	0.000835	2	["0.000835","0.020171"]		
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Rhodanobacteraceae	Rhodanobacteraceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.00061	0.00061	0.00061	0.00061			1	["0.000610"]		
EUPATH_0009255_Bacteria_Spirochaetota_Spirochaetia_Spirochaetales_Spirochaetaceae	Spirochaetaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.020793	0.036289	0.028541	0.028541	0.036289	0.020793	2	["0.020793","0.036289"]		
EUPATH_0009255_Eukaryota_Discoba_Discicristata_	unclassified Discicristata	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	6.8e-05	6.8e-05	6.8e-05	6.8e-05			1	["0.000068"]		
EUPATH_0009255_Bacteria_Actinobacteriota_Actinobacteria_	unclassified Actinobacteria	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	6.8e-05	6.8e-05	6.8e-05	6.8e-05			1	["0.000068"]		
EUPATH_0009255_Bacteria_Actinobacteriota_Actinobacteria_Corynebacteriales_Dietziaceae	Dietziaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.001417	0.001434	0.0014255	0.0014255	0.001434	0.001417	2	["0.001417","0.001434"]		
EUPATH_0009255_Bacteria_Actinobacteriota_Actinobacteria_Corynebacteriales_Mycobacteriaceae	Mycobacteriaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000186	0.272243	0.04661010389610	0.027936	0.061305	0.013158	77			
EUPATH_0009255_Bacteria_Actinobacteriota_Actinobacteria_Frankiales_	unclassified Frankiales	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000586	0.006543	0.0035645	0.0035645	0.006543	0.000586	2	["0.000586","0.006543"]		
EUPATH_0009255_Bacteria_Bacteroidota_Bacteroidia_Bacteroidetes_VC2_1_Bac22_	unclassified Bacteroidetes VC2.1 Bac22	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.008465	0.012712	0.0105885	0.0105885	0.012712	0.008465	2	["0.008465","0.012712"]		
EUPATH_0009255_Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae	Chitinophagaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.004253	0.018775	0.0105664	0.009306	0.013728	0.00677	5	["0.004253","0.006770","0.009306","0.013728","0.018775"]		
EUPATH_0009255_Bacteria_Cyanobacteria_Cyanobacteriia_	unclassified Cyanobacteriia	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	1.6e-05	0.000421	0.0002384	0.000271	0.000286	0.000198	5	["0.000016","0.000198","0.000271","0.000286","0.000421"]		
EUPATH_0009255_Bacteria_Cyanobacteria_Cyanobacteriia_Cyanobacteriales_Nostocaceae	Nostocaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.005479	0.013296	0.0093875	0.0093875	0.013296	0.005479	2	["0.005479","0.013296"]		
EUPATH_0009255_Bacteria_Firmicutes_Bacilli_Bacillales_Sporolactobacillaceae	Sporolactobacillaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	4.7e-05	0.000606	0.000259	0.000124	0.000365	8.55e-05	3	["0.000047","0.000124","0.000606"]		
EUPATH_0009255_Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae	Streptococcaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000426	0.821479	0.07037179166667	0.0298275	0.096057	0.00636	72			
EUPATH_0009255_Bacteria_Firmicutes_Bacilli_Staphylococcales_Gemellaceae	Gemellaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000556	0.04069	0.010892	0.003864	0.007882	0.001468	5	["0.000556","0.001468","0.003864","0.007882","0.040690"]		
EUPATH_0009255_Bacteria_Firmicutes_Bacilli_Staphylococcales_Staphylococcaceae	Staphylococcaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000185	0.179437	0.03100029729730	0.0145295	0.039807	0.002524	74			
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Peptostreptococcales_Tissierellales_Fenollaria	Fenollaria	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.014639	0.017887	0.016263	0.016263	0.017887	0.014639	2	["0.014639","0.017887"]		
EUPATH_0009255_Bacteria_Myxococcota_Myxococcia_Myxococcales_Myxococcaceae	Myxococcaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.033532	0.033532	0.033532	0.033532			1	["0.033532"]		
EUPATH_0009255_Bacteria_Patescibacteria_Saccharimonadia_Saccharimonadales_	unclassified Saccharimonadales	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.022002	0.022002	0.022002	0.022002			1	["0.022002"]		
EUPATH_0009255_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae	Rhizobiaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.00078	0.028448	0.00574944444444	0.001305	0.004324	0.001119	9	["0.000780","0.001076","0.001119","0.001297","0.001305","0.002195","0.004324","0.011201","0.028448"]		
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_	unclassified Gammaproteobacteria	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000263	0.022424	0.0113435	0.0113435	0.022424	0.000263	2	["0.000263","0.022424"]		
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Burkholderiaceae	Burkholderiaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000701	0.0237	0.0139527	0.0164335	0.022699	0.001252	10	["0.000701","0.001101","0.001252","0.011606","0.016271","0.016596","0.022473","0.022699","0.023128","0.023700"]		
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Cardiobacteriales_Cardiobacteriaceae	Cardiobacteriaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.004005	0.004005	0.004005	0.004005			1	["0.004005"]		
EUPATH_0009255_Eukaryota_Discoba_Discicristata_Euglenozoa_	unclassified Euglenozoa	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	5.6e-05	0.015925	0.00249547368421	0.000926	0.002822	0.000248	19			
EUPATH_0009255_Eukaryota_Discoba_Discicristata_Euglenozoa_Kinetoplastea	Kinetoplastea	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	6.5e-05	0.001764	0.00063875	0.0002445	0.001224	0.000172	8	["0.000065","0.000140","0.000204","0.000206","0.000283","0.000974","0.001474","0.001764"]		
EUPATH_0009256_Bacteria_29cab827532abce9	Paeniclostridium	number	Genus	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000964	0.035345	0.0181545	0.0181545	0.035345	0.000964	2	["0.000964","0.035345"]		
EUPATH_0009256_Bacteria_36dbf4f35d57e562	Phreatobacter	number	Genus	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000841	0.003753	0.00207366666667	0.001627	0.00269	0.001234	3	["0.000841","0.001627","0.003753"]		
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium	Bifidobacterium	number	Genus	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000953	0.000953	0.000953	0.000953			1	["0.000953"]		
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Frankiales_	unclassified Frankiales	number	Genus	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000586	0.006543	0.0035645	0.0035645	0.006543	0.000586	2	["0.000586","0.006543"]		
EUPATH_0009256_Bacteria_Actinobacteriota_Actinobacteria_Frankiales_Geodermatophilaceae_	unclassified Geodermatophilaceae	number	Genus	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.	0.000953	0.025374	0.0131635	0.0131635	0.025374	0.000953	2	["0.000953","0.025374"]		
