iri	label	type	parentlabel	category	definition	min	max	average	median	upper_quartile	lower_quartile	number_distinct_values	distinct_values	variable	replaces
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Aeromonadales_Aeromonadaceae	Aeromonadaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000107	0.000409	0.000266	0.000282	0.0003455	0.0001945	3	["0.000107","0.000282","0.000409"]		
EUPATH_0009255_Bacteria_Verrucomicrobiota_Lentisphaeria_Victivallales_vadinBE97	vadinBE97	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	3.1e-05	0.000545	0.00021166666667	5.9e-05	0.000302	4.5e-05	3	["0.000031","0.000059","0.000545"]		
EUPATH_0009255_Bacteria_Verrucomicrobiota_Verrucomicrobiae_Opitutales_Puniceicoccaceae	Puniceicoccaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	7.9e-05	7.9e-05	7.9e-05	7.9e-05			1	["0.000079"]		
EUPATH_0009255_Bacteria_Cyanobacteria_Cyanobacteriia_Chloroplast_	unclassified Chloroplast	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	2.1e-05	0.003034	0.00054421428571	7.35e-05	0.000643	4.6e-05	14			
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Peptostreptococcales_Tissierellales_Peptoniphilus	Peptoniphilus	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	1.7e-05	0.03783	0.00409260526316	0.001214	0.004601	0.000336	75			
EUPATH_0009255_Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_	unclassified Fusobacteriales	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	3.2e-05	0.000107	5.7333333333e-05	3.3e-05	7e-05	3.25e-05	3	["0.000032","0.000033","0.000107"]		
EUPATH_0009255_Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Cellulomonadaceae	Cellulomonadaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	1.7e-05	1.7e-05	1.7e-05	1.7e-05			1	["0.000017"]		
EUPATH_0009255_Bacteria_Actinobacteriota_Actinobacteria_Streptosporangiales_	unclassified Streptosporangiales	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	4.5e-05	4.5e-05	4.5e-05	4.5e-05			1	["0.000045"]		
EUPATH_0009255_Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_	unclassified Coriobacteriales	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	3.9e-05	0.000446	0.00018775	0.000133	0.000335	4.05e-05	4	["0.000039","0.000042","0.000224","0.000446"]		
EUPATH_0009255_Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Coriobacteriales_Incertae_Sedis	Coriobacteriales Incertae Sedis	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	2.3e-05	2.3e-05	2.3e-05	2.3e-05			1	["0.000023"]		
EUPATH_0009255_Bacteria_Bacteroidota_	unclassified Bacteroidota	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	2.4e-05	2.4e-05	2.4e-05	2.4e-05			1	["0.000024"]		
EUPATH_0009255_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae	Tannerellaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	2.8e-05	0.004134	0.00099085714286	0.000147	0.001224	8.95e-05	7	["0.000028","0.000050","0.000129","0.000147","0.000859","0.001589","0.004134"]		
EUPATH_0009255_Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae	Flavobacteriaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	1.8e-05	0.000164	9.1e-05	9.1e-05	0.000164	1.8e-05	2	["0.000018","0.000164"]		
EUPATH_0009255_Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Weeksellaceae	Weeksellaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	3.4e-05	0.001883	0.00042666666667	0.000238	0.00045	5.5e-05	9	["0.000034","0.000043","0.000055","0.000111","0.000238","0.000256","0.000450","0.000770","0.001883"]		
EUPATH_0009255_Bacteria_Firmicutes_Bacilli_Acholeplasmatales_Acholeplasmataceae	Acholeplasmataceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000444	0.001589	0.0010165	0.0010165	0.001589	0.000444	2	["0.000444","0.001589"]		
EUPATH_0009255_Bacteria_Firmicutes_Bacilli_Lactobacillales_Catellicoccaceae	Catellicoccaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000206	0.000206	0.000206	0.000206			1	["0.000206"]		
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Oscillospirales_Butyricicoccaceae	Butyricicoccaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	1.5e-05	0.000685	0.00037642857143	0.000526	0.0006445	6e-05	7	["0.000015","0.000034","0.000086","0.000526","0.000635","0.000654","0.000685"]		
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Oscillospirales_UCG_010	UCG-010	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	1e-05	0.00167	0.00060133333333	0.0004055	0.001021	9.6e-05	6	["0.000010","0.000096","0.000351","0.000460","0.001021","0.001670"]		
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Peptostreptococcales_Tissierellales_Murdochiella	Murdochiella	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	1.4e-05	0.003428	0.00047594117647	8e-05	0.000361	6.1e-05	17			
EUPATH_0009255_Bacteria_Patescibacteria_Gracilibacteria_Absconditabacteriales_SR1_	unclassified Absconditabacteriales (SR1)	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	1.4e-05	0.000947	0.0002594	7.7e-05	0.000228	3.1e-05	5	["0.000014","0.000031","0.000077","0.000228","0.000947"]		
EUPATH_0009255_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Xanthobacteraceae	Xanthobacteraceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	1.4e-05	0.000794	0.000213	2.2e-05	0.00041	1.6e-05	4	["0.000014","0.000018","0.000026","0.000794"]		
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Hydrogenophilaceae	Hydrogenophilaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	9.9e-05	0.000438	0.000291	0.0003135	0.0004255	0.0001565	4	["0.000099","0.000214","0.000413","0.000438"]		
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Methylophilaceae	Methylophilaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000143	0.000821	0.00040375	0.0003255	0.0005825	0.000225	4	["0.000143","0.000307","0.000344","0.000821"]		
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Oxalobacteraceae	Oxalobacteraceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	1.7e-05	0.000222	0.00010985714286	0.000133	0.000175	2.35e-05	7	["0.000017","0.000018","0.000029","0.000133","0.000159","0.000191","0.000222"]		
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Rhodocyclaceae	Rhodocyclaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	5.6e-05	0.000267	0.0001615	0.0001615	0.000267	5.6e-05	2	["0.000056","0.000267"]		
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Saccharospirillaceae	Saccharospirillaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	6e-05	6e-05	6e-05	6e-05			1	["0.000060"]		
EUPATH_0009255_Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae	Akkermansiaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.002793	0.002793	0.002793	0.002793			1	["0.002793"]		
EUPATH_0009255_Bacteria_Actinobacteriota_Actinobacteria_Corynebacteriales_Nocardiaceae	Nocardiaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	7.6e-05	0.000286	0.000181	0.000181	0.000286	7.6e-05	2	["0.000076","0.000286"]		
EUPATH_0009255_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae	Prevotellaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	4.3e-05	0.636431	0.09563310869565	0.0334105	0.1421825	0.0035625	91			
EUPATH_0009255_Bacteria_Firmicutes_Bacilli_Lactobacillales_	unclassified Lactobacillales	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	6e-06	0.037546	0.00184120833333	5.9e-05	0.000264	2.5e-05	21			
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Clostridia_UCG_014_	unclassified Clostridia UCG-014	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	2.7e-05	0.012758	0.001263	0.000359	0.000593	0.000129	21			
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Peptostreptococcales_Tissierellales_Ezakiella	Ezakiella	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	2.4e-05	0.0059	0.00082760975610	0.00038	0.000728	0.000162	40			
EUPATH_0009255_Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_	unclassified Rickettsiales	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	2.3e-05	0.014752	0.00129135416667	0.000254	0.0006425	0.0001065	47			
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Comamonadaceae	Comamonadaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	2.2e-05	0.011123	0.00093821052632	0.0001195	0.000587	5e-05	36			
EUPATH_0009255_Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae	Eggerthellaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	5.4e-05	0.060554	0.006139675	0.0035225	0.0065465	0.00114	40			
EUPATH_0009255_Bacteria_Deinococcota_Deinococci_Thermales_Thermaceae	Thermaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	5.6e-05	0.000588	0.00021925	0.0001165	0.000356	8.25e-05	4	["0.000056","0.000109","0.000124","0.000588"]		
EUPATH_0009255_Bacteria_Firmicutes_Bacilli_Lactobacillales_Leuconostocaceae	Leuconostocaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	4.5e-05	0.001025	0.000535	0.000535	0.001025	4.5e-05	2	["0.000045","0.001025"]		
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae	Ruminococcaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	4.4e-05	0.0598	0.00517078260870	0.000533	0.002532	0.0001625	23			
EUPATH_0009255_Bacteria_Firmicutes_Symbiobacteriia_Symbiobacteriales_Caldinitratiruptor	Caldinitratiruptor	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000212	0.000212	0.000212	0.000212			1	["0.000212"]		
EUPATH_0009255_Bacteria_Proteobacteria_Alphaproteobacteria_Acetobacterales_Acetobacteraceae	Acetobacteraceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000175	0.000175	0.000175	0.000175			1	["0.000175"]		
EUPATH_0009255_Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae	Sphingomonadaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	1.5e-05	0.001158	0.000246	5.6e-05	8.2e-05	2.4e-05	11			
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Yersiniaceae	Yersiniaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	9.7e-05	9.7e-05	9.7e-05	9.7e-05			1	["0.000097"]		
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae	Vibrionaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	2.2e-05	2.2e-05	2.2e-05	2.2e-05			1	["0.000022"]		
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae	Xanthomonadaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	1.7e-05	0.000383	0.00014018181818	6.6e-05	0.0002235	4.75e-05	11			
EUPATH_0009255_Bacteria_Actinobacteriota_Actinobacteria_Actinomycetales_Actinomycetaceae	Actinomycetaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	1.5e-05	0.039198	0.00238087804878	0.000402	0.001198	0.000142	40			
EUPATH_0009255_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_	unclassified Bacteroidales	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	1.3e-05	0.000164	6.3625e-05	3.5e-05	0.0001085	2.25e-05	8	["0.000013","0.000022","0.000023","0.000034","0.000036","0.000097","0.000120","0.000164"]		
EUPATH_0009255_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Porphyromonadaceae	Porphyromonadaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	1.2e-05	0.172626	0.00554224528302	0.000566	0.003062	0.000143	52			
EUPATH_0009255_Bacteria_Firmicutes_Bacilli_	unclassified Bacilli	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	5e-06	0.000556	0.000123	2.2e-05	0.000119	1.4e-05	6	["0.000005","0.000014","0.000018","0.000026","0.000119","0.000556"]		
EUPATH_0009255_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae	Lactobacillaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.001174	0.997294	0.43475647422680	0.3241	0.865085	0.062856	97			
EUPATH_0009255_Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae	Fusobacteriaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	3.7e-05	0.450685	0.02295228	0.000923	0.002498	0.000203	25			
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Neisseriaceae	Neisseriaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	3.3e-05	0.970037	0.11372847826087	0.000268	0.0067215	0.000125	22			
EUPATH_0009255_Bacteria_Abditibacteriota_Abditibacteria_Abditibacteriales_Abditibacteriaceae	Abditibacteriaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000143	0.000143	0.000143	0.000143			1	["0.000143"]		
EUPATH_0009255_Bacteria_Actinobacteriota_Actinobacteria_Pseudonocardiales_Pseudonocardiaceae	Pseudonocardiaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000238	0.000238	0.000238	0.000238			1	["0.000238"]		
EUPATH_0009255_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_F082	F082	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	3e-05	3e-05	3e-05	3e-05			1	["0.000030"]		
EUPATH_0009255_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae	Marinifilaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	4.1e-05	0.000548	0.0002945	0.0002945	0.000548	4.1e-05	2	["0.000041","0.000548"]		
EUPATH_0009255_Bacteria_Cyanobacteria_Cyanobacteriia_Cyanobacteriales_	unclassified Cyanobacteriales	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	3.4e-05	3.4e-05	3.4e-05	3.4e-05			1	["0.000034"]		
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_	unclassified Clostridia	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	1.3e-05	0.001844	0.00038722222222	3.9e-05	0.00044	1.4e-05	8	["0.000013","0.000014","0.000021","0.000039","0.000094","0.000440","0.001006","0.001844"]		
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium_coprostanoligenes_group	[Eubacterium] coprostanoligenes group	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	1.5e-05	0.002615	0.0005762	3e-04	0.00052	7.7e-05	10	["0.000015","0.000026","0.000077","0.000194","0.000296","0.000304","0.000499","0.000520","0.001216","0.002615"]		
EUPATH_0009255_Bacteria_Patescibacteria_Saccharimonadia_Saccharimonadales_Saccharimonadaceae	Saccharimonadaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	5.2e-05	0.001182	0.000466	0.000164	0.000673	0.000108	3	["0.000052","0.000164","0.001182"]		
EUPATH_0009255_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae	Rhodobacteraceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	1.5e-05	0.000358	0.00013283333333	7.85e-05	0.000223	4.4e-05	6	["0.000015","0.000044","0.000061","0.000096","0.000223","0.000358"]		
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae	Alteromonadaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	5.3e-05	0.000671	0.00034577777778	0.000337	0.000548	0.000197	9	["0.000053","0.000056","0.000197","0.000267","0.000337","0.000411","0.000548","0.000572","0.000671"]		
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Alcaligenaceae	Alcaligenaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000263	0.000263	0.000263	0.000263			1	["0.000263"]		
EUPATH_0009255_Bacteria_Synergistota_Synergistia_Synergistales_Synergistaceae	Synergistaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	3.4e-05	0.002347	0.00035311111111	5.4e-05	0.000178	4.3e-05	9	["0.000034","0.000039","0.000043","0.000044","0.000054","0.000159","0.000178","0.000280","0.002347"]		
EUPATH_0009255_Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae	Bifidobacteriaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	3.5e-05	0.021157	0.00155162264151	0.000641	0.001476	0.000288	53			
EUPATH_0009255_Bacteria_Firmicutes_Bacilli_Paenibacillales_Paenibacillaceae	Paenibacillaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	2e-05	0.085039	0.00964644444444	0.000213	0.000381	4.3e-05	9	["0.000020","0.000026","0.000043","0.000073","0.000213","0.000221","0.000381","0.000802","0.085039"]		
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Peptostreptococcales_Tissierellales_Peptostreptococcaceae	Peptostreptococcaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	2.1e-05	0.04408	0.00628493650794	0.001105	0.004696	0.000286	62			
EUPATH_0009255_Bacteria_Proteobacteria_Alphaproteobacteria_	unclassified Alphaproteobacteria	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	1.5e-05	0.000642	0.00021292307692	8.8e-05	0.000362	4.3e-05	13			
EUPATH_0009255_Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_Mitochondria	Mitochondria	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	1e-05	0.048229	0.00223447222222	0.000101	0.0005415	4.6e-05	62			
EUPATH_0009255_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae	Enterobacteriaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	1.8e-05	0.569202	0.03649873684211	0.000889	0.007163	0.00011	19			
EUPATH_0009255_Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Brevibacteriaceae	Brevibacteriaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	3.2e-05	0.008715	0.00094547619048	0.000371	0.000794	0.000134	21			
EUPATH_0009255_Bacteria_Actinobacteriota_Rubrobacteria_Rubrobacterales_Rubrobacteriaceae	Rubrobacteriaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	1.7e-05	1.7e-05	1.7e-05	1.7e-05			1	["0.000017"]		
EUPATH_0009255_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Dysgonomonadaceae	Dysgonomonadaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	5.9e-05	5.9e-05	5.9e-05	5.9e-05			1	["0.000059"]		
EUPATH_0009255_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae	Rikenellaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	4.2e-05	0.011967	0.00269980952381	0.001519	0.004017	8.2e-05	21			
EUPATH_0009255_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_p_2534_18B5_gut_group	p-2534-18B5 gut group	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	3e-05	3e-05	3e-05	3e-05			1	["0.000030"]		
EUPATH_0009255_Bacteria_Campilobacterota_Campylobacteria_Campylobacterales_Arcobacteraceae	Arcobacteraceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000314	0.000314	0.000314	0.000314			1	["0.000314"]		
EUPATH_0009255_Bacteria_Cyanobacteria_Cyanobacteriia_Cyanobacteriales_Coleofasciculaceae	Coleofasciculaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000271	0.000271	0.000271	0.000271			1	["0.000271"]		
EUPATH_0009255_Bacteria_Cyanobacteria_Cyanobacteriia_Cyanobacteriales_Phormidiaceae	Phormidiaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000492	0.000492	0.000492	0.000492			1	["0.000492"]		
EUPATH_0009255_Bacteria_Cyanobacteria_Vampirivibrionia_Gastranaerophilales_	unclassified Gastranaerophilales	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	0.000175	0.002111	0.0008358	0.000573	0.000869	0.000451	5	["0.000175","0.000451","0.000573","0.000869","0.002111"]		
EUPATH_0009255_Bacteria_Firmicutes_Bacilli_RF39_	unclassified RF39	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	4.7e-05	0.001342	0.00051066666667	0.000243	0.000931	5.7e-05	9	["0.000047","0.000048","0.000057","0.000152","0.000243","0.000695","0.000931","0.001081","0.001342"]		
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae	Clostridiaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	2.4e-05	0.002429	0.00087857142857	0.000402	0.001518	0.0001295	7	["0.000024","0.000092","0.000167","0.000402","0.000685","0.002351","0.002429"]		
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Peptococcales_Peptococcaceae	Peptococcaceae	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	1.3e-05	0.002082	0.0004668	0.000283	0.000475	0.000206	10	["0.000013","0.000045","0.000206","0.000208","0.000225","0.000341","0.000444","0.000475","0.000629","0.002082"]		
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Peptostreptococcales_Tissierellales_	unclassified Peptostreptococcales-Tissierellales	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	3e-05	0.000232	0.00010733333333	6e-05	0.000146	4.5e-05	3	["0.000030","0.000060","0.000232"]		
EUPATH_0009255_Bacteria_Firmicutes_Clostridia_Peptostreptococcales_Tissierellales_W5053	W5053	number	Family	16S rRNA (V1-V2) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.	1.3e-05	0.002503	0.00038477777778	7.2e-05	9e-05	3.9e-05	9	["0.000013","0.000033","0.000039","0.000047","0.000072","0.000088","0.000090","0.000578","0.002503"]		
